inv_id,inv_name,status,p_id
0,Pressurized Spacer B,Using,42.0
0,Pressurized Spacer C,Using,42.0
0,Pressurized Spacer D,Using,42.0
0,Spectacular Spring A,Using,43.0
0,Spectacular Spring B,Using,43.0
0,Spectacular Spring C,Using,43.0
0,Spectacular Spring D,Using,43.0
0,Active Spring A,Using,44.0
0,Active Spring B,Using,44.0
0,Active Spring C,Using,44.0
0,Swift-moving Spring A,Using,45.0
0,Swift-moving Spring B,Using,45.0
0,Swift-moving Spring C,Using,45.0
0,Swift-moving Spring D,Using,45.0
0,Elevated Spring A,Using,46.0
0,Aerodynamic Bushing A,Using,47.0
0,Aerodynamic Bushing B,Using,47.0
0,Accelerating Bushing A,Using,48.0
0,Accelerating Bushing B,Using,48.0
0,Accelerating Bushing C,Using,48.0
0,Iridescent Bushing A,Using,49.0
0,Iridescent Bushing B,Using,49.0
0,Precise Bushing A,Using,50.0
0,Precise Bushing B,Using,50.0
0,Smart Bushing A,Using,51.0
0,Smart Bushing B,Using,51.0
0,Migratory Bushing A,Using,52.0
0,Migratory Bushing B,Using,52.0
0,Migratory Bushing C,Using,52.0
0,Colossal Bushing A,Using,53.0
0,Colossal Bushing B,Using,53.0
0,Streamlined Retainer A,Using,54.0
0,Streamlined Retainer B,Using,54.0
0,Streamlined Retainer C,Using,54.0
0,Unyielding Retainer A,Using,55.0
0,Luxurious Retainer A,Using,56.0
0,Luxurious Retainer B,Using,56.0
0,Luxurious Retainer C,Using,56.0
0,Luxurious Retainer D,Using,56.0
0,Balletic Retainer A,Using,57.0
0,Aerodynamic Retainer A,Using,58.0
0,Elevated Retainer A,Using,59.0
0,Elevated Retainer B,Using,59.0
0,Elevated Retainer C,Using,59.0
0,Whirling Retainer A,Using,60.0
0,Whirling Retainer B,Using,60.0
0,Whirling Retainer C,Using,60.0
0,Invincible Retainer A,Using,61.0
0,Rapid Retainer A,Using,62.0
0,Rapid Retainer B,Using,62.0
0,Rapid Retainer C,Using,62.0
0,Sufficient Retainer A,Using,63.0
0,Sufficient Retainer B,Using,63.0
0,Sufficient Retainer C,Using,63.0
0,Sufficient Retainer D,Using,63.0
0,Smart O-ring A,Using,64.0
0,On-the-go O-ring A,Using,65.0
0,On-the-go O-ring B,Using,65.0
0,Dynamic O-ring A,Using,66.0
0,Dynamic O-ring B,Using,66.0
0,Dynamic O-ring C,Using,66.0
0,Invincible O-ring A,Using,67.0
0,Sailing Seal A,Using,68.0
0,Sailing Seal B,Using,68.0
0,Sailing Seal C,Using,68.0
0,Sailing Seal D,Using,68.0
0,Sufficient Seal A,Using,69.0
0,Sufficient Seal B,Using,69.0
0,Sufficient Seal C,Using,69.0
0,Spectacular Seal A,Using,70.0
0,Spectacular Seal B,Using,70.0
0,Spectacular Seal C,Using,70.0
0,Spectacular Seal D,Using,70.0
0,High-speed Seal A,Using,71.0
0,High-speed Seal B,Using,71.0
0,High-speed Seal C,Using,71.0
0,High-speed Seal D,Using,71.0
0,High-speed Seal E,Using,71.0
0,Gravitational Seal A,Using,72.0
0,Gravitational Seal B,Using,72.0
0,Gravitational Seal C,Using,72.0
0,Overpowered Seal A,Using,73.0
0,Overpowered Seal B,Using,73.0
0,Overpowered Seal C,Using,73.0
0,Overpowered Seal D,Using,73.0
0,Glorious Seal A,Using,74.0
0,Glorious Seal B,Using,74.0
0,Glorious Seal C,Using,74.0
0,Glorious Seal D,Using,74.0
0,Vortex Seal A,Using,75.0
0,Vortex Seal B,Using,75.0
0,Vortex Seal C,Using,75.0
0,Vortex Seal D,Using,75.0
0,Colossal Seal A,Using,76.0
0,Colossal Seal B,Using,76.0
0,Colossal Seal C,Using,76.0
0,Lithe Seal A,Using,77.0
0,Lithe Seal B,Using,77.0
0,Lithe Seal C,Using,77.0
0,Independent Gasket A,Using,78.0
0,Independent Gasket B,Using,78.0
0,Independent Gasket C,Using,78.0
0,Independent Gasket D,Using,78.0
0,Gravitational Gasket A,Using,79.0
0,Gravitational Gasket B,Using,79.0
0,Gravitational Gasket C,Using,79.0
0,Gravitational Gasket D,Using,79.0
0,Gravitational Gasket E,Using,79.0
0,Elastic Gasket A,Using,80.0
0,Elastic Gasket B,Using,80.0
0,Elastic Gasket C,Using,80.0
0,Elastic Gasket D,Using,80.0
0,Harmonious Gasket A,Using,81.0
0,Elevated Gasket A,Using,82.0
0,Elevated Gasket B,Using,82.0
0,Elevated Gasket C,Using,82.0
0,Fast Clip A,Using,83.0
0,Fast Clip B,Using,83.0
0,Fast Clip C,Using,83.0
0,Soaring Clip A,Using,84.0
0,Soaring Clip B,Using,84.0
0,Majestic Clip A,Using,85.0
0,Majestic Clip B,Using,85.0
0,Majestic Clip C,Using,85.0
0,Rising Clip A,Using,86.0
0,Rising Clip B,Using,86.0
0,Rising Clip C,Using,86.0
0,Speedy Clip A,Using,87.0
0,Speedy Clip B,Using,87.0
0,Speedy Clip C,Using,87.0
0,Speedy Clip D,Using,87.0
0,Speedy Clip E,Using,87.0
0,Zero-gravity Clip A,Using,88.0
0,Zero-gravity Clip B,Using,88.0
0,Zero-gravity Clip C,Using,88.0
0,Zero-gravity Clip D,Using,88.0
0,Wanderlust Clip A,Using,89.0
0,Wanderlust Clip B,Using,89.0
0,Aerial Bracket A,Using,90.0
0,Aerial Bracket B,Using,90.0
0,Aerial Bracket C,Using,90.0
0,Far-reaching Bracket A,Using,91.0
0,Far-reaching Bracket B,Using,91.0
0,Far-reaching Bracket C,Using,91.0
0,High-speed Bracket A,Using,92.0
0,High-speed Bracket B,Using,92.0
0,High-speed Bracket C,Using,92.0
0,High-speed Bracket D,Using,92.0
0,Gravitational Bracket A,Using,93.0
0,Gravitational Bracket B,Using,93.0
0,Sleek Bracket A,Using,94.0
0,Sleek Bracket B,Using,94.0
0,Sleek Bracket C,Using,94.0
0,Mighty Bracket A,Using,95.0
0,Mighty Bracket B,Using,95.0
0,Mighty Bracket C,Using,95.0
0,Mighty Bracket D,Using,95.0
0,Airy Bracket A,Using,96.0
0,Airy Bracket B,Using,96.0
0,Airy Bracket C,Using,96.0
0,Airy Bracket D,Using,96.0
0,Airy Bracket E,Using,96.0
0,Stable Bracket A,Using,97.0
0,Stable Bracket B,Using,97.0
0,Stable Bracket C,Using,97.0
0,Atmospheric Bracket A,Using,98.0
0,Atmospheric Bracket B,Using,98.0
0,Atmospheric Bracket C,Using,98.0
0,Atmospheric Bracket D,Using,98.0
0,Brilliant Hinge A,Using,99.0
0,Sufficient Hinge A,Using,100.0
0,Sufficient Hinge B,Using,100.0
0,Bright Hinge A,Using,101.0
0,Radiant Hinge A,Using,102.0
0,Stable Latch A,Using,103.0
0,Stable Latch B,Using,103.0
0,Stable Latch C,Using,103.0
0,Sailing Latch A,Using,104.0
0,Efficient Latch A,Using,105.0
0,Magnificent Latch A,Using,106.0
0,Magnificent Latch B,Using,106.0
0,Magnificent Latch C,Using,106.0
0,Magnificent Latch D,Using,106.0
0,Descending Latch A,Using,107.0
0,Descending Latch B,Using,107.0
0,Jetstream Latch A,Using,108.0
0,Jetstream Latch B,Using,108.0
0,Jetstream Latch C,Using,108.0
0,Jetstream Latch D,Using,108.0
0,Flying Latch A,Using,109.0
0,Flying Latch B,Using,109.0
0,Flying Latch C,Using,109.0
0,Balletic Latch A,Using,110.0
0,Balletic Latch B,Using,110.0
0,Breezy Latch A,Using,111.0
0,Breezy Latch B,Using,111.0
0,Breezy Latch C,Using,111.0
0,Breezy Latch D,Using,111.0
0,Breezy Latch E,Using,111.0
0,Forward Fastener A,Using,112.0
0,Forward Fastener B,Using,112.0
0,Forward Fastener C,Using,112.0
0,Forward Fastener D,Using,112.0
0,Forward Fastener E,Using,112.0
0,Altitudinal Fastener A,Using,113.0
0,Altitudinal Fastener B,Using,113.0
0,Gravity-defying Connector A,Using,114.0
0,Far-reaching Connector A,Using,115.0
0,Far-reaching Connector B,Using,115.0
0,Efficient Coupling A,Using,116.0
0,Efficient Coupling B,Using,116.0
0,Dynamic Coupling A,Using,117.0
0,Flowing Coupling A,Using,118.0
0,Flowing Coupling B,Using,118.0
0,Flowing Coupling C,Using,118.0
0,Flowing Coupling D,Using,118.0
0,Flowing Coupling E,Using,118.0
0,Rising Coupling A,Using,119.0
0,Rising Coupling B,Using,119.0
0,Rising Coupling C,Using,119.0
0,Rising Coupling D,Using,119.0
0,Lofty Coupling A,Using,120.0
0,Lofty Coupling B,Using,120.0
0,Lofty Coupling C,Using,120.0
0,Lofty Coupling D,Using,120.0
0,Lofty Coupling E,Using,120.0
0,Lightweight Valve A,Using,121.0
0,Lightweight Valve B,Using,121.0
0,Lightweight Valve C,Using,121.0
0,Lightweight Valve D,Using,121.0
0,Rugged Valve A,Using,122.0
0,Rugged Valve B,Using,122.0
0,Rugged Valve C,Using,122.0
0,Rugged Valve D,Using,122.0
0,Effortless Valve A,Using,123.0
0,Effortless Valve B,Using,123.0
0,Effortless Valve C,Using,123.0
0,Effortless Valve D,Using,123.0
0,Hover Valve A,Using,124.0
0,Hover Valve B,Using,124.0
0,Hover Valve C,Using,124.0
0,Hover Valve D,Using,124.0
0,Hover Valve E,Using,124.0
0,Flightworthy Pump A,Using,125.0
0,Flightworthy Pump B,Using,125.0
0,Flightworthy Pump C,Using,125.0
0,Hypersonic Pump A,Using,126.0
0,Hypersonic Pump B,Using,126.0
0,Hypersonic Pump C,Using,126.0
0,Innovative Pump A,Using,127.0
0,Innovative Pump B,Using,127.0
0,Hover Pump A,Using,128.0
0,Hover Pump B,Using,128.0
0,Hover Pump C,Using,128.0
0,Hover Pump D,Using,128.0
0,Stabilized Pump A,Using,129.0
0,Stabilized Pump B,Using,129.0
0,Stabilized Pump C,Using,129.0
0,Stabilized Pump D,Using,129.0
0,Stabilized Pump E,Using,129.0
0,Elevated Pump A,Using,130.0
0,Lightweight Pump A,Using,131.0
0,Vortex Pump A,Using,132.0
0,Apt Bearing A,Using,133.0
0,Apt Bearing B,Using,133.0
0,Rapid Bearing A,Using,134.0
0,Rapid Bearing B,Using,134.0
0,Rapid Bearing C,Using,134.0
0,Rapid Bearing D,Using,134.0
0,Rapid Bearing E,Using,134.0
0,Sophisticated Bearing A,Using,135.0
0,Sophisticated Bearing B,Using,135.0
0,Sophisticated Bearing C,Using,135.0
0,Sophisticated Bearing D,Using,135.0
0,Zero-gravity Bearing A,Using,136.0
0,Zero-gravity Bearing B,Using,136.0
0,Zero-gravity Bearing C,Using,136.0
0,Rising Bearing A,Using,137.0
0,Zealous Bearing A,Using,138.0
0,Feather-light Bearing A,Using,139.0
0,Feather-light Bearing B,Using,139.0
0,Feather-light Bearing C,Using,139.0
0,Feather-light Bearing D,Using,139.0
0,Feather-light Bearing E,Using,139.0
0,Far-reaching Bearing A,Using,140.0
0,Far-reaching Bearing B,Using,140.0
0,Far-reaching Bearing C,Using,140.0
0,Far-reaching Bearing D,Using,140.0
0,Vigilant Gear A,Using,141.0
0,Vigilant Gear B,Using,141.0
0,Vigilant Gear C,Using,141.0
0,Vigilant Gear D,Using,141.0
0,Vigilant Gear E,Using,141.0
0,Aerodynamic Gear A,Using,142.0
0,Aerodynamic Gear B,Using,142.0
0,Apt Gear A,Using,143.0
0,Apt Gear B,Using,143.0
0,Winding Gear A,Using,144.0
0,Flow Gear A,Using,145.0
0,Flow Gear B,Using,145.0
0,Flow Gear C,Using,145.0
0,Stabilized Gear A,Using,146.0
0,Slim Gear A,Using,147.0
0,Altitudinal Gear A,Using,148.0
0,Altitudinal Gear B,Using,148.0
0,Altitudinal Gear C,Using,148.0
0,Altitudinal Gear D,Using,148.0
0,Altitudinal Gear E,Using,148.0
0,Maneuverable Gear A,Using,149.0
0,Maneuverable Gear B,Using,149.0
0,Maneuverable Gear C,Using,149.0
0,Optimized Shaft A,Using,150.0
0,Optimized Shaft B,Using,150.0
0,Optimized Shaft C,Using,150.0
0,Optimized Shaft D,Using,150.0
0,Wanderlust Shaft A,Using,151.0
0,Wanderlust Shaft B,Using,151.0
0,Wanderlust Shaft C,Using,151.0
0,Wanderlust Shaft D,Using,151.0
0,Wanderlust Shaft E,Using,151.0
0,Magnificent Shaft A,Using,152.0
0,Steady Actuator A,Using,153.0
0,Steady Actuator B,Using,153.0
0,Steady Actuator C,Using,153.0
0,Magnificent Actuator A,Using,154.0
0,Magnificent Actuator B,Using,154.0
0,Magnificent Actuator C,Using,154.0
0,Fluent Servo A,Using,155.0
0,Fluent Servo B,Using,155.0
0,Fluent Servo C,Using,155.0
0,Navigational Servo A,Using,156.0
0,Navigational Servo B,Using,156.0
0,Navigational Servo C,Using,156.0
0,Bright Servo A,Using,157.0
0,Bright Servo B,Using,157.0
0,Bright Servo C,Using,157.0
0,Choppy Servo A,Using,158.0
0,Choppy Servo B,Using,158.0
0,Choppy Servo C,Using,158.0
0,Majestic Servo A,Using,159.0
0,Majestic Servo B,Using,159.0
0,Stealthy Servo A,Using,160.0
0,Stealthy Servo B,Using,160.0
0,Overhead Servo A,Using,161.0
0,Overhead Servo B,Using,161.0
0,Overhead Servo C,Using,161.0
0,Bumpy Servo A,Using,162.0
0,Bumpy Servo B,Using,162.0
0,Immense Servo A,Using,163.0
0,Immense Servo B,Using,163.0
0,Immense Servo C,Using,163.0
0,Immense Servo D,Using,163.0
0,Immense Servo E,Using,163.0
0,Steady Servo A,Using,164.0
0,Steady Servo B,Using,164.0
0,Steady Servo C,Using,164.0
0,Steady Servo D,Using,164.0
0,Flexible Motor A,Using,165.0
0,Flexible Motor B,Using,165.0
0,Flexible Motor C,Using,165.0
0,Colossal Motor A,Using,166.0
0,Colossal Motor B,Using,166.0
0,Colossal Motor C,Using,166.0
0,Colossal Motor D,Using,166.0
0,Balletic Motor A,Using,167.0
0,High-speed Sensor A,Using,168.0
0,High-speed Sensor B,Using,168.0
0,High-speed Sensor C,Using,168.0
0,High-speed Sensor D,Using,168.0
0,High-speed Sensor E,Using,168.0
0,Zero-gravity Sensor A,Using,169.0
0,Zero-gravity Sensor B,Using,169.0
0,Zero-gravity Sensor C,Using,169.0
0,Autonomous Sensor A,Using,170.0
0,Autonomous Sensor B,Using,170.0
0,Descending Sensor A,Using,171.0
0,Never-ending Sensor A,Using,172.0
0,Streamlined Sensor A,Using,173.0
0,Streamlined Sensor B,Using,173.0
0,Impulsive Sensor A,Using,174.0
0,Feather-light Sensor A,Using,175.0
0,Feather-light Sensor B,Using,175.0
0,Feather-light Sensor C,Using,175.0
0,Feather-light Sensor D,Using,175.0
0,Feather-light Sensor E,Using,175.0
0,Elastic Sensor A,Using,176.0
0,Elastic Sensor B,Using,176.0
0,Elastic Sensor C,Using,176.0
0,Elastic Sensor D,Using,176.0
0,Elastic Sensor E,Using,176.0
0,Climbing Sensor A,Using,177.0
0,Flying Relay A,Using,178.0
0,Flying Relay B,Using,178.0
0,Accelerating Relay A,Using,179.0
0,Luxurious Relay A,Using,180.0
0,Luxurious Relay B,Using,180.0
0,Fluent Relay A,Using,181.0
0,Fluent Relay B,Using,181.0
0,Fluent Relay C,Using,181.0
0,Descending Relay A,Using,182.0
0,Descending Relay B,Using,182.0
0,Descending Relay C,Using,182.0
0,Hypersonic Relay A,Using,183.0
0,Hypersonic Relay B,Using,183.0
0,Hypersonic Relay C,Using,183.0
0,Hypersonic Relay D,Using,183.0
0,Miraculous Relay A,Using,184.0
0,Miraculous Relay B,Using,184.0
0,Miraculous Relay C,Using,184.0
0,Miraculous Relay D,Using,184.0
0,Windborne Relay A,Using,185.0
0,Windborne Relay B,Using,185.0
0,Agile Relay A,Using,186.0
0,Agile Relay B,Using,186.0
0,Sublime Switch A,Using,187.0
0,Sublime Switch B,Using,187.0
0,Revolutionary Switch A,Using,188.0
0,Revolutionary Switch B,Using,188.0
0,Revolutionary Switch C,Using,188.0
0,Sinuous Switch A,Using,189.0
0,Sinuous Switch B,Using,189.0
0,Sinuous Switch C,Using,189.0
0,Sinuous Switch D,Using,189.0
0,Sinuous Switch E,Using,189.0
0,Maximum Switch A,Using,190.0
0,Maximum Switch B,Using,190.0
0,Maximum Switch C,Using,190.0
0,Maximum Switch D,Using,190.0
0,Maximum Switch E,Using,190.0
0,Rapid-fire Switch A,Using,191.0
0,Rapid-fire Switch B,Using,191.0
0,Steady Switch A,Using,192.0
0,Breezy Switch A,Using,193.0
0,Breezy Switch B,Using,193.0
0,Climbing Switch A,Using,194.0
0,Climbing Switch B,Using,194.0
0,Climbing Switch C,Using,194.0
0,Climbing Switch D,Using,194.0
0,Airborne Switch A,Using,195.0
0,Airborne Switch B,Using,195.0
0,Airborne Switch C,Using,195.0
0,Airborne Switch D,Using,195.0
0,Airborne Switch E,Using,195.0
0,Smart Switch A,Using,196.0
0,Smart Switch B,Using,196.0
0,Smart Switch C,Using,196.0
0,Smart Switch D,Using,196.0
0,Smart Switch E,Using,196.0
0,Maximum Diode A,Using,197.0
0,Maximum Diode B,Using,197.0
0,Maximum Diode C,Using,197.0
0,Swift Diode A,Using,198.0
0,Swift Diode B,Using,198.0
0,Swift Diode C,Using,198.0
0,Swift Diode D,Using,198.0
0,Migratory Diode A,Using,199.0
0,Migratory Diode B,Using,199.0
0,Migratory Diode C,Using,199.0
0,Agile Diode A,Using,200.0
0,Agile Diode B,Using,200.0
0,Agile Diode C,Using,200.0
0,Agile Diode D,Using,200.0
0,Turbine Diode A,Using,201.0
0,Turbine Diode B,Using,201.0
0,Turbine Diode C,Using,201.0
0,Turbine Diode D,Using,201.0
0,Turbine Diode E,Using,201.0
0,Eager Diode A,Using,202.0
0,Eager Diode B,Using,202.0
0,Eager Diode C,Using,202.0
0,Eager Diode D,Using,202.0
0,Impulsive Diode A,Using,203.0
0,Impulsive Diode B,Using,203.0
0,Impulsive Diode C,Using,203.0
0,Impulsive Diode D,Using,203.0
0,Windborne Diode A,Using,204.0
0,Windborne Diode B,Using,204.0
0,Atmospheric Diode A,Using,205.0
0,Atmospheric Diode B,Using,205.0
0,Atmospheric Diode C,Using,205.0
0,Atmospheric Diode D,Using,205.0
0,Atmospheric Diode E,Using,205.0
0,Flowing Resistor A,Using,206.0
0,Flowing Resistor B,Using,206.0
0,Flowing Resistor C,Using,206.0
0,Bumpy Resistor A,Using,207.0
0,Controlled Resistor A,Using,208.0
0,Controlled Resistor B,Using,208.0
0,Controlled Resistor C,Using,208.0
0,Controlled Resistor D,Using,208.0
0,Controlled Resistor E,Using,208.0
0,Far-reaching Resistor A,Using,209.0
0,Far-reaching Resistor B,Using,209.0
0,Far-reaching Resistor C,Using,209.0
0,Far-reaching Resistor D,Using,209.0
0,Far-reaching Resistor E,Using,209.0
0,Innovative Resistor A,Using,210.0
0,Innovative Resistor B,Using,210.0
0,Swift-moving Resistor A,Using,211.0
0,Sailing Resistor A,Using,212.0
0,High Resistor A,Using,213.0
0,High Resistor B,Using,213.0
0,High Resistor C,Using,213.0
0,High Resistor D,Using,213.0
0,High Resistor E,Using,213.0
0,Sublime Capacitor A,Using,214.0
0,Sailing Capacitor A,Using,215.0
0,Sailing Capacitor B,Using,215.0
0,Sailing Capacitor C,Using,215.0
0,Soaring Capacitor A,Using,216.0
0,Soaring Capacitor B,Using,216.0
0,Soaring Capacitor C,Using,216.0
0,Soaring Capacitor D,Using,216.0
0,Hypersonic Capacitor A,Using,217.0
0,Hypersonic Capacitor B,Using,217.0
0,Breezy Capacitor A,Using,218.0
0,Breezy Capacitor B,Using,218.0
0,Colossal Capacitor A,Using,219.0
0,Colossal Capacitor B,Using,219.0
0,Colossal Capacitor C,Using,219.0
0,Elevated Capacitor A,Using,220.0
0,Elevated Capacitor B,Using,220.0
0,Elevated Capacitor C,Using,220.0
0,Elevated Capacitor D,Using,220.0
0,Active Capacitor A,Using,221.0
0,Active Capacitor B,Using,221.0
0,Active Capacitor C,Using,221.0
0,Active Capacitor D,Using,221.0
0,Active Capacitor E,Using,221.0
0,Lithe Capacitor A,Using,222.0
0,Active Transformer A,Using,223.0
0,Active Transformer B,Using,223.0
0,Ideal Transformer A,Using,224.0
0,Ideal Transformer B,Using,224.0
0,Evolving Transformer A,Using,225.0
0,Evolving Transformer B,Using,225.0
0,Luminous Transformer A,Using,226.0
0,Luminous Transformer B,Using,226.0
0,Delicate Transformer A,Using,227.0
0,Airborne Transformer A,Using,228.0
0,Airborne Transformer B,Using,228.0
0,Airborne Transformer C,Using,228.0
0,Airborne Transformer D,Using,228.0
0,Airborne Transformer E,Using,228.0
0,Hover Rectifier A,Using,229.0
0,Hover Rectifier B,Using,229.0
0,Hover Rectifier C,Using,229.0
0,Hover Rectifier D,Using,229.0
0,Sleek Rectifier A,Using,230.0
0,Sleek Rectifier B,Using,230.0
0,Dynamic Rectifier A,Using,231.0
0,Dynamic Rectifier B,Using,231.0
0,Dynamic Rectifier C,Using,231.0
0,Dynamic Rectifier D,Using,231.0
0,Dynamic Rectifier E,Using,231.0
0,Zealous Rectifier A,Using,232.0
0,Zealous Rectifier B,Using,232.0
0,Zealous Rectifier C,Using,232.0
0,Convectional Rectifier A,Using,233.0
0,Convectional Rectifier B,Using,233.0
0,Convectional Rectifier C,Using,233.0
0,Slim Rectifier A,Using,234.0
0,Slim Rectifier B,Using,234.0
0,Slim Rectifier C,Using,234.0
0,Sleek Rectifier A,Using,235.0
0,Sleek Rectifier B,Using,235.0
0,Sleek Rectifier C,Using,235.0
0,Sleek Rectifier D,Using,235.0
0,Sleek Rectifier E,Using,235.0
0,Optimized Rectifier A,Using,236.0
0,Optimized Rectifier B,Using,236.0
0,Optimized Rectifier C,Using,236.0
0,Optimized Rectifier D,Using,236.0
0,Optimized Rectifier E,Using,236.0
0,Glorious Rectifier A,Using,237.0
0,Glorious Rectifier B,Using,237.0
0,Active Rectifier A,Using,238.0
0,Dynamic Inverter A,Using,239.0
0,Dynamic Inverter B,Using,239.0
0,Dynamic Inverter C,Using,239.0
0,Dynamic Inverter D,Using,239.0
0,Dynamic Inverter E,Using,239.0
0,Rapid-fire Inverter A,Using,240.0
0,Rapid-fire Inverter B,Using,240.0
0,Weightless Inverter A,Using,241.0
0,Turbulent Transistor A,Using,242.0
0,Fierce Transistor A,Using,243.0
0,Fierce Transistor B,Using,243.0
0,Fierce Transistor C,Using,243.0
0,Eager Transistor A,Using,244.0
0,Eager Transistor B,Using,244.0
0,Rising Transistor A,Using,245.0
0,Rising Transistor B,Using,245.0
0,Rising Transistor C,Using,245.0
0,Rising Transistor D,Using,245.0
0,Impulsive Transistor A,Using,246.0
0,Vibrational Transistor A,Using,247.0
0,Vibrational Transistor B,Using,247.0
0,Vibrational Transistor C,Using,247.0
0,Vibrational Transistor D,Using,247.0
0,Vibrational Transistor E,Using,247.0
0,Snappy Circuit A,Using,248.0
0,Snappy Circuit B,Using,248.0
0,Snappy Circuit C,Using,248.0
0,Snappy Circuit D,Using,248.0
0,Snappy Circuit E,Using,248.0
0,Placid Circuit A,Using,249.0
